sample_id,CTHRC1,FHL2,LDHA,P4HA1,SERPINH1,ABCA8,CA19-9,MUC16,EGFR,KRAS,TP53,SMAD4,CDH1,VIM,FN1,COL1A1,MMP9,VEGFA,HIF1A,PCNA,PROT_04773,PROT_05214,PROT_03119,PROT_00197,PROT_04607,PROT_01737,PROT_03296,PROT_00378,PROT_00461,PROT_07044,PROT_01869,PROT_06788,PROT_07859,PROT_00526,PROT_06669,PROT_06014,PROT_01764,PROT_02052,PROT_00415,PROT_08274,PROT_06218,PROT_04917,PROT_03172,PROT_04664,PROT_00089,PROT_08324,PROT_03333,PROT_02241,PROT_06178,PROT_03962,PROT_01026,PROT_00852,PROT_01860,PROT_01539,PROT_02509,PROT_02232,PROT_01974,PROT_01865,PROT_00438,PROT_05464,PROT_02946,PROT_02858,PROT_06775,PROT_08070,PROT_08027,PROT_07544,PROT_05034,PROT_01770,PROT_05756,PROT_07288,PROT_07447,PROT_08674,PROT_08056,PROT_00467,PROT_07658,PROT_03967,PROT_05348,PROT_07083,PROT_03367,PROT_02249,PROT_03304,PROT_07306,PROT_02385,PROT_07042,PROT_03836,PROT_08532,PROT_04154,PROT_02307,PROT_04273,PROT_05799,PROT_06738,PROT_02212,PROT_06990,PROT_00463,PROT_04713,PROT_02465,PROT_05805,PROT_08476,PROT_02640,PROT_02625,PROT_06450,PROT_08494,PROT_07376,PROT_04121,PROT_02124,PROT_06241,PROT_07326,PROT_00823,PROT_07072,PROT_02703,PROT_03440,PROT_06215,PROT_02069,PROT_06768,PROT_06356,PROT_07335,PROT_00256,PROT_01863,PROT_08472,PROT_01549,PROT_00863,PROT_01208,PROT_04629,PROT_05155,PROT_01227,PROT_05195,PROT_08392,PROT_06136,PROT_02339,PROT_06722,PROT_03177,PROT_05353,PROT_01920,PROT_08768,PROT_01065,PROT_04836,PROT_07741,PROT_06484,PROT_08333,PROT_05988,PROT_04918,PROT_04754,PROT_00070,PROT_07630,PROT_02404,PROT_08103,PROT_05981,PROT_00877,PROT_07972,PROT_06471,PROT_07574,PROT_04649,PROT_01864,PROT_06674,PROT_02363,PROT_05014,PROT_00432,PROT_07074,PROT_07835,PROT_02548,PROT_08575,PROT_01933,PROT_07624,PROT_02965,PROT_03197,PROT_04871,PROT_02068,PROT_07565,PROT_00766,PROT_02642,PROT_04437,PROT_01133,PROT_03889,PROT_00401,PROT_05641,PROT_05102,PROT_00319,PROT_07575,PROT_04046,PROT_02177,PROT_01704,PROT_02784,PROT_01010,PROT_01356,PROT_02295,PROT_03645,PROT_04968,PROT_08369,PROT_01351,PROT_05477,PROT_03317,PROT_02046,PROT_01870,PROT_07263,PROT_01210,PROT_02978,PROT_06407,PROT_02335,PROT_00501,PROT_06791,PROT_04876,PROT_05060,PROT_06082,PROT_05552,PROT_07450,PROT_02767,PROT_01211,PROT_00588,PROT_07444,PROT_03283,PROT_05702,PROT_01004,PROT_08776,PROT_07754,PROT_02265,PROT_02597,PROT_05274,PROT_08732,PROT_06560,PROT_07724
S0041,23.923695,22.981403,22.0792,20.95227,24.674994,13.771255,30.05077,23.227623,19.977049,22.47744,20.278996,16.414675,16.603254,25.776936,21.372097,20.884272,23.361923,24.892445,17.756792,25.069775,15.448972,17.864634,22.679396,21.277414,24.318642,20.024569,21.24125,21.287397,20.31819,17.83466,21.402662,20.071115,19.982471,20.754934,19.510242,16.957846,20.61766,23.060379,23.88126,19.26589,22.991505,19.208513,20.699574,19.86504,19.980984,18.475285,21.45327,21.666689,19.232458,18.486824,21.010908,17.691858,22.491,19.437492,19.620861,25.415705,18.962275,18.80477,17.465115,19.392393,17.229527,19.875967,18.793324,19.256062,16.34431,19.79515,18.142096,20.053661,22.339092,19.97473,22.49164,21.13866,23.021431,20.061234,19.67047,20.014648,20.296738,20.935648,18.58617,21.475174,20.380054,16.144932,20.339771,17.75996,22.242392,22.423634,20.885826,22.1563,21.707964,18.7212,18.696608,22.21193,18.191788,20.601059,21.05947,21.979347,20.107922,20.330837,20.310766,18.988209,20.722462,17.721144,21.922188,21.773228,21.300377,21.956785,20.085432,19.116064,18.222607,22.051123,16.302504,19.391407,17.94041,19.251509,23.567366,18.862204,20.938578,20.876785,23.616508,17.504961,21.517435,18.880482,20.177849,22.393988,20.422058,23.89257,22.128181,19.784702,22.192242,15.665396,18.410845,22.240013,20.348953,19.915428,21.17516,22.212828,18.112705,22.506075,19.463118,19.962,15.840965,19.85825,19.545065,17.485308,18.664507,21.635635,18.799881,22.284151,19.042294,22.94218,18.502924,22.117062,20.84571,22.533705,20.589006,20.237793,20.864084,21.182188,19.767492,19.250006,17.887867,16.8764,22.370531,22.799307,20.291397,22.810356,19.550928,20.766317,19.624353,19.634287,18.524414,18.899815,18.889824,18.766949,20.956657,16.471014,20.304058,17.362663,19.741306,19.553602,20.198662,22.408075,18.680414,16.066942,17.729788,18.14062,21.814253,15.5658655,20.433414,21.93679,20.05475,24.441551,20.082245,19.846682,19.410795,22.471542,19.068495,16.78939,18.124876,20.954126,21.504248,17.970732,20.702442,20.871552,19.418612,21.968672,22.031595,21.167294,21.355,19.064674,19.871433,21.329012,19.81469,23.292269,18.386322,18.580599,17.197412,23.501621,20.33037,18.331348
S0042,22.205383,23.012173,22.636461,20.457584,24.907377,17.834085,28.049967,16.55028,15.951064,22.456644,20.25955,16.721119,19.940489,22.947588,25.109749,25.829493,23.226507,23.064915,19.65511,19.304802,18.741537,21.749826,22.06627,16.488806,21.809853,19.171774,25.503782,18.368235,23.885439,18.024197,21.28922,18.333273,20.793505,22.712078,20.419006,22.693502,21.447748,19.034513,18.355183,15.543298,19.636124,20.861359,22.599003,23.594414,22.249361,19.596933,19.158857,21.091217,18.473864,21.042677,20.685911,18.364279,22.358229,19.488062,21.793236,21.977413,19.017914,24.243717,21.447634,18.146843,18.820444,17.77578,16.532745,22.461369,21.781876,22.666521,21.81096,18.905436,17.236097,20.67595,22.636219,20.95733,22.730488,21.280584,22.446142,17.252537,20.397362,18.402843,22.894236,18.642923,14.734212,17.841455,18.504848,22.936642,22.5293,18.340553,21.964336,23.578142,18.097843,18.246925,19.715345,18.130884,22.513018,23.894678,17.47777,19.735867,21.430492,18.447475,16.061968,16.745659,21.995132,17.206835,19.501781,16.615917,20.474787,23.603958,24.384243,16.883198,21.920746,21.015963,16.853949,16.49514,17.585447,20.377148,21.059319,18.93563,24.595037,27.40507,23.363813,22.268938,22.186092,17.845291,21.310127,21.516077,17.466072,20.334745,19.693499,19.198072,24.002834,17.882042,20.663658,20.424639,21.891422,16.910488,22.699432,20.472378,16.814852,20.227262,16.894762,17.451471,20.887753,20.222845,20.50141,19.137915,23.647984,18.167624,21.354708,20.97539,20.324335,22.303892,21.88403,21.735592,19.044315,20.11099,22.130217,21.572683,21.431496,21.9528,20.969864,19.396986,21.167063,18.821165,17.723969,19.11078,19.302011,17.106966,23.366362,18.378468,19.52977,15.690294,19.87312,18.64795,18.954979,18.99291,21.705042,18.834805,19.64385,21.347929,22.952291,21.405754,23.792824,20.862427,19.281984,23.803297,21.068918,16.92015,20.06315,21.420345,17.87934,20.337431,19.827545,19.498226,19.656113,19.933882,22.42774,19.191647,20.17742,23.11336,18.409218,23.177166,23.554714,20.508244,16.898972,26.495611,18.246666,22.477537,21.941862,17.855417,19.430387,20.441044,19.180265,21.430386,21.375935,19.59922,21.317392,21.698107,21.626848,20.80489,19.644997,20.778137
S0043,25.509716,26.215004,22.449898,23.307915,21.29846,17.340158,27.895735,16.921968,23.786938,21.490297,19.531889,17.06778,20.423706,23.366753,22.966974,22.759811,19.809872,20.928425,22.047752,23.611588,20.548979,17.718403,20.084627,18.705338,23.572796,19.780706,19.99239,19.668882,17.488447,22.690239,21.734623,20.273258,18.591831,22.174212,21.584642,19.208208,22.626131,19.088139,21.110981,17.25204,18.40403,20.921381,20.36769,21.034725,18.222301,21.815414,17.924826,23.677073,18.081821,22.303875,19.53609,22.530146,18.223057,20.208078,19.181765,22.3912,22.546814,20.24245,21.371479,23.334566,20.908691,20.506622,17.676641,17.722872,18.073635,21.499832,21.7172,17.035944,20.56828,19.72127,20.312271,21.144026,18.835155,22.854414,17.800049,20.444912,18.7671,20.476442,23.266798,24.445057,20.942232,19.262047,19.80957,19.80637,19.460358,16.4753,23.30061,19.61516,22.435442,18.097168,22.871576,21.773079,18.223866,25.186195,19.789116,22.031656,22.108541,19.33495,18.681583,18.526138,19.560774,21.433523,16.45977,20.979324,20.45797,16.8459,18.610668,18.779385,25.06972,20.856514,20.427958,17.814705,14.412143,22.87235,19.507181,22.381306,21.239716,18.8774,23.270937,21.111042,20.143955,19.087404,20.595175,18.937206,20.329098,20.740084,16.714743,22.23182,21.411741,17.359911,24.731071,20.849133,20.013329,20.999636,22.882,22.260614,17.884773,19.29507,20.928612,21.240444,19.856073,18.045877,18.366869,14.953047,22.476019,20.55064,17.361946,21.20156,17.804684,20.979488,22.014597,19.87992,20.917166,19.292458,16.965946,21.649405,24.659584,18.20591,24.046871,23.746431,22.34764,20.703375,19.365337,22.75889,19.428026,23.28388,18.679193,21.61927,18.29993,17.609406,18.796099,18.969746,19.43759,21.27936,18.857317,21.44782,18.066776,22.892113,17.641518,20.21305,21.969027,25.523073,20.064629,19.961859,19.338877,16.798597,23.296934,23.873669,20.201698,20.498478,22.240458,18.416733,21.16616,19.300241,17.356096,18.42765,20.798115,20.706835,17.406754,19.959621,20.7946,18.798756,17.568426,22.025337,17.324057,21.084658,20.314342,18.79522,23.5201,21.11766,21.439299,19.829388,21.502302,20.27876,24.493721,23.180576,18.790842,19.298279,20.773537,21.602942
S0044,24.810612,25.429327,21.604652,22.275888,22.811192,16.69824,27.847605,21.645292,27.720442,26.787624,21.480886,13.693964,17.816435,28.991686,23.284271,23.568504,20.686789,22.910332,20.040308,21.220985,16.556723,17.43752,22.456032,20.4847,20.20118,20.339575,21.125021,20.23791,17.451427,20.882954,19.144428,19.164772,19.787754,20.759783,22.964304,18.494196,16.976051,19.29443,22.832699,20.147345,21.039078,16.844778,21.646338,20.287636,22.66277,15.849416,21.126537,19.834414,20.033579,19.732313,21.855078,18.847841,15.49121,15.684684,17.020275,19.529312,22.886137,22.28505,15.409928,20.294434,18.52348,22.036959,17.080349,16.620316,19.228163,21.001554,23.265545,17.285446,19.715454,19.588142,21.181105,19.124166,20.293505,25.047716,16.854519,19.922375,18.649286,24.60558,22.151762,22.127266,23.336132,22.162222,18.49999,16.711727,24.493559,21.860783,20.694244,18.67639,18.421171,18.95992,18.082884,17.509966,18.449955,19.258207,20.001017,18.822397,20.509539,20.628498,24.311834,16.750387,21.812311,20.4153,20.608803,20.094835,20.120596,23.622665,18.868856,17.876064,22.561731,18.580826,18.747225,20.681028,17.849627,17.802773,21.377275,20.708109,20.770197,18.618433,20.4792,19.863592,16.767057,20.931314,17.231867,22.867023,19.407164,18.163734,19.87662,18.756813,23.655958,16.097992,17.619675,18.473549,17.058842,18.71033,19.425282,21.03761,23.850267,22.271051,17.986938,20.119068,19.735981,21.524462,22.911205,19.856678,23.211374,22.208927,18.21525,16.033403,19.480474,19.242275,24.308876,18.439285,23.813345,19.3985,20.332554,17.570934,23.324898,19.0574,19.696829,20.217505,17.257187,18.752136,20.307007,19.791664,22.025553,24.017097,19.925657,18.531158,19.894947,20.010881,17.494383,16.599857,17.494005,19.060045,25.234241,17.095594,21.801722,19.354797,19.424505,18.798796,20.327297,22.497028,19.157036,15.954509,23.823526,17.133432,18.611696,17.714441,16.390358,22.713009,17.58816,19.034035,19.98742,18.86173,16.773144,23.712646,22.689032,16.1718,16.877396,20.777452,21.49729,19.462711,19.809889,21.794048,21.681997,19.22382,18.54867,20.138851,21.237833,18.07085,14.729002,17.393383,16.277967,20.990255,18.208824,19.662745,18.537098,20.718407,20.877497,21.859295
S0045,23.07703,28.091545,28.016825,22.246704,24.50093,17.277582,24.80384,21.662428,20.348412,18.73004,24.168022,15.434052,19.497503,21.721722,23.125399,22.03421,21.593098,24.806335,20.225393,24.232655,18.01189,18.391436,19.226019,21.828423,22.357578,21.14143,19.399847,20.477184,18.75385,19.09703,16.818098,23.141863,18.211424,20.802374,17.070642,18.198788,20.847168,21.553812,21.462025,17.907364,15.135235,18.279423,17.924145,18.305527,20.166643,18.082384,19.902105,15.21579,19.114183,22.896402,20.823338,20.023094,20.502205,19.894081,18.256409,19.730913,18.639885,20.675093,16.717707,23.2154,19.079699,24.032764,18.610779,24.02262,20.472666,17.02748,21.364538,16.76174,22.004845,14.932459,20.158283,19.14811,23.34467,21.188234,16.243242,23.86346,22.674038,20.735878,20.340288,20.872095,20.295475,21.23132,16.332333,20.878027,18.405731,19.285324,20.355251,19.695724,16.780046,18.643505,19.892542,21.12934,17.53063,20.801636,22.232574,21.931927,22.019651,17.508453,18.376421,20.809088,21.424646,20.26644,23.836954,15.225088,22.419935,18.924623,20.313059,18.851831,20.37689,16.787453,19.433449,20.040554,16.619879,17.194723,19.92696,20.6988,19.86194,18.058498,18.425108,18.052402,18.248085,20.808947,20.143854,21.17141,20.252718,17.940275,24.524483,17.694485,16.895725,17.199581,18.239466,20.711664,20.35569,18.176731,17.633596,20.22386,14.829774,20.609032,20.809748,21.50026,16.989471,20.221653,26.712225,21.293636,19.559893,18.343763,20.139133,23.311892,20.081896,18.157272,20.9734,18.963272,19.662249,22.64771,19.734076,20.121847,19.535242,21.297039,21.815355,23.505249,19.22228,18.2255,21.016642,18.25683,22.022465,18.019123,20.8549,16.433802,23.193624,19.752092,18.101614,21.930407,19.238005,17.125257,22.423532,16.712416,19.931654,20.066236,19.028313,20.558966,19.272575,20.25072,21.83049,23.132034,19.462297,17.30806,23.199932,22.761215,20.975533,21.764463,20.778786,20.066536,22.811703,20.287046,19.4604,19.468859,20.936901,21.755203,21.706327,23.474564,20.90877,18.44318,18.809788,17.96236,20.396362,18.809462,20.460943,25.225737,18.777775,20.724552,18.585093,18.687239,20.126219,19.544855,21.776802,19.706299,20.395939,21.809883,19.080215,20.326984
S0046,27.80261,26.617958,21.957504,23.265148,23.421217,20.263712,29.719501,21.039387,20.254122,20.449892,21.199442,16.678888,14.542855,26.519958,22.32866,20.372952,23.420181,21.377743,19.449337,21.19509,17.632906,25.64396,16.08471,20.56972,19.43103,21.105482,22.920479,19.912975,18.811296,17.459976,15.636414,18.3424,19.97875,19.608482,18.556517,24.211792,20.5159,21.519468,22.069279,17.61082,17.644453,17.085686,22.77105,21.054682,20.157618,22.17514,17.986757,20.507307,15.603982,17.331171,18.99848,21.400295,18.55723,17.46089,24.16259,19.480629,18.24625,21.84473,20.482838,20.679083,23.173515,18.150265,18.073015,21.412561,18.927126,19.837502,18.623669,19.206472,13.926957,19.243769,23.137594,21.225733,20.549467,20.85564,24.309942,19.429739,17.607832,22.023296,21.540943,19.333233,17.63671,22.817951,20.91528,22.796612,19.165998,21.30522,20.178314,20.345161,21.577663,21.229567,16.645266,19.856522,20.975498,20.058556,20.037024,21.287888,20.225174,22.176352,19.873991,17.067986,22.730883,17.5548,22.80376,17.996788,21.559624,21.052624,15.781026,19.74384,19.970556,18.109179,21.22913,20.020048,20.79575,21.108356,18.548054,19.519405,18.451878,20.611715,22.376802,18.949175,20.79491,21.50828,21.460075,19.5484,18.786936,21.140705,22.911394,15.187844,22.694216,19.158192,21.971956,20.451357,18.11752,22.961843,18.528425,17.785357,17.374018,19.773848,21.098196,17.690504,20.279764,17.283634,17.835989,21.15001,22.355837,20.183338,22.10869,22.805819,22.475864,21.003187,21.5215,20.36714,16.93139,18.875227,21.233635,18.211157,22.250698,20.947878,18.987123,19.627298,21.076252,14.884821,20.642931,21.668318,19.507887,21.455578,20.90052,20.350204,18.35655,18.62128,19.432758,17.13967,18.49446,21.571457,19.338266,21.819305,18.109194,20.405853,17.78538,21.99102,22.122318,20.486814,18.342985,19.510288,22.54017,17.039583,21.73332,19.107439,19.7417,21.005163,21.817266,20.498318,20.697426,16.362955,18.759857,19.485678,18.819489,17.83296,16.461643,22.37121,21.090559,21.161047,20.83924,21.894478,18.52658,18.625622,19.211393,22.883442,20.445517,22.135052,22.269478,19.010942,19.897232,20.679817,19.781376,12.755692,22.854956,22.164143,19.876772,21.711878
S0047,27.053879,21.787691,21.754637,24.784395,22.380972,20.051111,24.960356,24.558271,22.518621,23.174137,17.45683,15.126504,17.03309,25.577343,22.892965,20.65863,24.114399,20.417198,20.14363,18.726068,14.075505,21.014812,19.736511,19.340061,18.914135,20.002481,22.202724,22.419836,21.272701,21.995956,20.530731,25.633093,19.96913,20.825241,20.58863,17.954586,21.718052,19.65949,17.650259,20.09966,19.200165,18.936504,25.814716,20.992315,20.165798,19.215551,20.178549,22.095543,21.203037,20.138346,20.578293,20.177753,20.704456,19.454578,18.938238,18.251781,23.87101,20.30872,21.069775,18.509655,17.909563,16.610815,19.288744,17.412834,18.695606,21.348192,19.063972,19.388857,17.819937,21.064623,20.74904,19.548904,23.367804,21.50818,17.812439,19.769361,17.512667,22.272678,20.316427,21.936974,16.905258,18.783096,18.70942,17.236341,25.45627,23.069971,20.361252,20.362019,21.78387,23.57456,17.667835,21.186407,21.042374,18.933178,22.88707,21.543047,23.113714,17.780148,18.542942,19.899601,21.938038,19.629963,20.21335,19.58944,21.376091,20.880043,18.947664,16.257187,20.779888,19.650965,19.355413,16.925262,16.232422,19.867483,21.792831,20.625942,20.301823,22.926153,21.126883,18.814703,19.090385,18.721872,20.795362,17.789043,20.292572,21.284342,17.65635,22.88421,24.818424,20.017273,19.1412,19.506168,18.166687,24.466204,19.058844,21.445946,14.6128235,20.365364,19.125816,21.245564,18.729187,19.570568,19.328468,19.268425,18.151958,17.18561,16.532772,19.446585,19.210108,19.840069,20.758205,18.901726,20.299603,15.575672,17.24998,21.887478,20.977566,20.063313,18.416552,22.082962,19.051855,19.663298,22.086248,20.752575,23.920387,20.858826,17.19498,18.011822,17.590569,23.05951,17.378613,16.87762,23.668375,21.115164,18.07049,17.42098,22.977833,22.071516,21.42291,21.104511,20.910295,20.042784,21.33689,19.608631,21.343943,18.200298,22.570976,22.170647,18.892693,19.035746,23.20724,20.599243,23.213331,17.383505,15.719849,24.09696,15.654713,21.184372,16.907246,18.07488,14.82693,21.685566,19.91397,20.650866,17.589687,20.941147,20.89488,25.266241,24.593891,20.517406,20.515644,17.176882,17.799706,20.734762,19.442043,20.559515,18.640154,23.822609,21.498272,17.522144
S0048,22.119102,26.901804,24.353064,23.3652,21.819916,17.166931,26.438148,23.526033,20.43181,22.905863,22.601154,15.413486,18.353416,22.096294,26.163572,20.848349,25.274864,20.756687,14.821742,20.541342,19.221169,22.296032,20.132767,22.906174,20.73603,19.392548,19.26668,18.884775,17.807907,18.329174,21.194689,20.498732,19.015888,21.816765,21.886433,17.139008,16.458342,19.648472,17.009445,18.742008,20.48627,19.135944,22.83303,20.171427,21.226984,21.234346,22.162285,19.893373,21.249891,22.203176,22.686718,15.578945,18.84145,17.637383,18.871248,21.169252,16.798288,20.842886,20.10162,18.784458,20.75933,20.198812,21.486141,22.638647,19.071688,18.235907,19.558508,20.049793,17.192978,18.497108,21.615871,19.444513,23.624292,17.480701,20.508665,15.984795,22.289892,19.657087,22.575878,19.152088,18.992914,21.040024,19.619022,20.118015,23.601507,23.693304,22.828793,22.5141,18.437416,18.755177,20.01774,18.721003,17.671005,23.12345,19.098469,21.067759,14.982489,21.745035,18.570873,21.599068,21.100817,20.278769,20.547403,19.051506,20.772743,20.715315,18.194975,18.890915,19.12014,17.493885,15.584022,22.436125,17.935535,20.462717,19.778172,15.171419,22.660986,16.670025,21.586811,22.641243,22.168144,15.866368,23.503296,18.085714,22.278727,16.77646,21.370687,18.076,23.574413,24.026455,22.386923,18.261122,16.713497,17.45851,20.220654,22.229628,18.922647,24.229214,18.894773,17.844025,22.002155,20.59775,20.72664,18.996569,20.699112,20.028215,17.1886,21.911165,19.420614,21.03681,21.723013,19.878218,22.039326,18.574715,20.689373,20.403328,22.24629,21.254591,24.363914,21.906717,21.759485,21.026,24.311543,16.87587,20.267933,23.710962,19.985617,17.883873,20.959965,17.935703,20.36665,20.041792,21.146732,22.10431,20.574738,22.011444,21.895521,20.230513,20.477518,21.927177,20.761694,18.987228,19.678795,19.595263,19.654503,19.163448,21.519793,19.682081,18.05704,19.980536,22.856552,16.044155,19.720781,18.136774,20.210482,20.825481,24.047617,21.05377,19.851828,18.12097,18.66136,21.271004,20.011936,19.92647,17.325981,18.50331,21.476501,20.561003,19.838793,22.42612,22.700087,16.422298,21.928085,16.72354,19.809391,19.484207,20.673658,21.284065,17.29272,18.071556
S0049,22.845798,27.37287,20.75467,22.159704,21.694914,11.449726,25.228167,22.800592,18.17569,22.549694,22.42742,20.419521,20.006895,25.65772,26.196674,22.204937,21.052927,21.325333,20.583761,25.279856,18.38799,21.822554,20.913582,20.699545,23.039215,17.364544,21.028006,18.396303,21.1691,19.172375,18.934584,18.605091,21.759083,24.41525,23.748901,20.2643,18.778719,21.556833,20.924955,21.711367,18.688738,21.283709,20.20183,18.940443,20.096678,20.040598,18.093096,20.966156,17.7448,18.461466,19.935246,18.482979,21.599348,22.090475,19.602982,20.020206,19.288923,22.152872,18.954813,18.062376,18.416529,19.536892,22.743397,19.678625,16.75403,19.515081,21.825861,21.582056,22.267881,16.6062,23.217022,21.605568,14.473642,21.084213,16.780725,19.451468,21.371233,19.387074,24.420958,17.522068,22.160894,21.989857,18.282255,15.611401,17.098024,21.011766,24.216412,18.870142,19.600822,21.48372,14.887139,18.68611,16.10822,24.867563,20.95321,20.865438,20.036678,21.506569,18.532072,21.234081,19.682987,21.503689,18.674456,19.20604,21.064575,17.602293,17.683676,19.149712,18.727266,14.70113,19.081568,18.1743,17.66632,23.4517,23.891056,18.477493,21.611055,18.234055,19.272667,19.710876,19.82285,19.827421,19.730156,21.297783,19.342802,19.283787,19.782068,20.142075,22.930716,18.646004,21.347513,20.968233,18.968708,18.041801,20.319902,19.548058,20.313906,21.879786,17.877558,18.38237,20.261135,21.367996,20.101543,19.375704,19.105904,18.643059,21.019464,21.466228,19.241594,19.983501,20.415209,24.003094,22.226332,16.046152,19.032932,23.447016,16.130812,20.29901,22.201887,17.055513,22.2848,19.64141,16.36083,20.688843,21.526917,23.463768,18.062235,21.864206,17.073835,19.203327,21.614162,18.477697,17.495338,17.738544,17.478527,16.865284,17.14088,21.943693,19.709158,21.689213,17.678705,16.129564,18.021057,19.876562,20.537832,18.214848,21.963682,20.528488,20.379751,20.001846,18.544645,19.665428,20.738073,17.028366,21.647232,22.666588,20.419882,18.124035,18.267466,22.466927,17.234537,20.5649,20.283968,20.03486,16.209167,23.4184,19.847515,21.943249,18.945671,23.68792,23.74406,21.638287,18.588045,21.09544,17.313362,21.01614,19.251888,16.897892,21.344183,22.86512
S0050,21.808937,23.702036,20.687075,21.53191,21.642399,15.253188,28.238405,20.939848,21.518068,21.06756,19.141739,19.141436,18.186089,23.37975,24.408049,21.596529,24.737244,20.661049,19.68986,20.318426,22.894419,19.635515,20.630575,18.93421,19.721657,20.294954,22.678892,22.817785,17.415506,20.119228,26.331676,21.400288,21.920906,20.467129,21.35588,20.048954,19.535435,23.610182,22.8076,24.24577,18.348701,15.612614,22.047222,24.670809,19.183805,18.345549,18.2802,17.947777,18.723282,23.992014,20.007923,19.435398,19.793716,17.829126,18.924852,20.796452,18.622715,18.353376,24.095749,20.969507,21.026371,19.955242,23.238054,21.022326,17.954956,19.198582,18.995079,17.746971,21.939512,20.448038,19.180542,17.869823,19.791367,17.656893,19.761543,23.8388,22.129257,18.98148,19.730755,19.946115,19.51077,20.493748,20.296482,18.68754,18.116701,20.197971,18.472942,16.754736,17.959162,17.077618,16.962069,18.052233,18.356691,22.34523,20.606192,22.276356,21.339222,22.766592,20.0703,19.327497,15.363681,18.662935,17.721352,20.505686,14.239336,22.455454,19.112246,22.573444,21.399471,21.250164,18.431711,19.749634,21.9474,23.494497,22.808857,21.532984,18.205168,20.729334,18.04671,21.340963,18.781647,19.293377,18.894186,18.84086,24.148664,17.761663,18.770468,21.981178,17.305573,21.488543,21.906704,18.399017,19.534832,17.676374,22.839287,22.685133,15.7978945,18.052586,19.860518,18.449791,20.555532,18.834005,19.859537,20.120573,20.1978,21.291948,20.903137,23.196217,16.475597,20.2741,21.74504,20.023396,21.957613,20.174862,23.019922,18.982136,21.769487,18.697683,21.543556,22.04499,22.020489,19.215317,21.05677,17.504591,20.033106,21.122496,21.248575,15.132628,17.986202,18.713097,20.435318,20.395195,20.372143,20.682516,20.028913,22.633266,17.735361,20.236788,20.238672,19.11209,22.609575,21.082045,17.144192,20.853687,22.162348,18.795334,21.872402,21.176458,15.982346,19.10942,17.877111,20.15084,18.61534,21.483732,20.183886,19.06809,22.40364,19.507942,16.975142,23.835646,20.615583,21.933474,22.373747,21.72573,19.009296,17.259264,19.634018,20.206045,18.188206,17.350872,20.301167,18.513369,17.754963,19.738459,20.993193,21.79249,20.513962,21.850498,21.372677,23.066792
