record_id,source,ionizable_lipid,helper_lipid,peg_lipid,cargo_type,cell_line,IL_mol_pct,CHL_mol_pct,HL_mol_pct,PEG_mol_pct,MW_gmol,LogP,HBD,HBA,RotBonds,TPSA,Frac_sp3C,N_rings,N_arom_rings,pKa_head,size_nm,PDI,zeta_mV,encap_eff_pct,transfection_prob,efficacy_class,efficacy_binary
LNP_00104,Lokugamage2019,Lipid5,DSPE,PEG1000-DMG,saRNA,HEK293,26.82,47.29,23.66,2.23,718.6,10.038,1.0,8.0,13.0,27.05,0.4926,2.0,0.0,5.62,65.7,0.1194,9.3,80.5,0.6707,High,1
LNP_00105,Dahlman2017,cKK-E12,DOPC,PEG1000-DMG,mRNA,PC3,38.76,43.46,16.75,1.03,640.8,10.226,3.0,4.0,13.0,39.74,0.516,2.0,0.0,6.45,108.2,0.1693,7.1,72.5,0.3279,Low,0
LNP_00106,Lokugamage2019,BAMEA-O16B,DOPC,PEG2000-DSG,pDNA,HeLa,31.72,43.25,23.67,1.36,691.3,10.099,4.0,2.0,7.0,128.32,0.3774,0.0,0.0,7.02,133.6,0.1225,2.6,85.8,0.5537,Medium,1
LNP_00107,Hajj2019,BAMEA-O16B,DOPC,PEG2000-DSG,pDNA,PC3,26.88,48.82,20.75,3.55,705.9,7.835,0.0,8.0,24.0,79.11,0.6728,2.0,0.0,6.73,157.0,0.1092,-16.3,39.9,0.1782,Low,0
LNP_00108,Dahlman2017,IM-23,DPPC,PEG2000-DMG,mRNA,HEK293,26.24,48.05,23.69,2.02,517.0,8.625,1.0,8.0,16.0,44.99,0.424,2.0,1.0,6.32,39.1,0.1661,-9.7,81.2,0.3733,Medium,0
LNP_00109,Billingsley2020,IM-23,DSPC,PEG2000-DMG,saRNA,Huh7,43.63,35.37,16.25,4.76,633.6,9.546,0.0,9.0,11.0,86.09,0.6852,2.0,0.0,6.69,74.2,0.1933,-17.7,84.7,0.7729,High,1
LNP_00110,Fenton2016,C12-200,DOPC,PEG2000-DMG,mRNA,Jurkat,41.22,27.01,27.9,3.87,751.3,8.797,0.0,5.0,17.0,35.72,0.7671,0.0,2.0,7.08,40.3,0.0783,0.2,64.8,0.7241,High,1
LNP_00111,Maier2013,Lipid5,DOPC,PEG1000-DMG,mRNA,RAW264.7,17.64,61.95,19.12,1.29,730.4,4.931,0.0,6.0,5.0,55.95,0.4515,2.0,2.0,6.64,67.5,0.07,-5.2,96.1,0.0726,Low,0
LNP_00112,Dahlman2017,DODAP,DOPC,PEG2000-DSPE,siRNA,Huh7,30.66,41.55,23.93,3.86,886.3,10.219,0.0,9.0,14.0,39.86,0.4834,3.0,2.0,6.49,69.8,0.1091,-7.9,90.2,0.6273,Medium,1
LNP_00113,Sabnis2018,ALC-0315,DOPE,PEG2000-DSPE,pDNA,HeLa,13.52,62.4,21.53,2.55,463.7,4.825,4.0,5.0,12.0,24.16,0.6208,0.0,1.0,6.3,274.0,0.153,-14.7,93.1,0.1505,Low,0
LNP_00114,Akinc2008,DODMA,DOPE,PEG2000-DSPE,mRNA,RAW264.7,8.31,60.9,29.15,1.64,537.6,6.487,4.0,5.0,23.0,66.27,0.7141,0.0,1.0,5.68,99.1,0.1507,-18.1,88.4,0.5646,Medium,1
LNP_00115,Kulkarni2019,C12-200,DOPE,PEG2000-DMG,mRNA,Huh7,32.22,49.54,16.97,1.26,782.6,9.429,2.0,8.0,15.0,57.24,0.5615,0.0,0.0,6.87,139.2,0.1092,-5.6,70.3,0.6387,Medium,1
LNP_00116,Billingsley2020,SM-102,DSPE,PEG2000-DSPE,siRNA,HeLa,43.32,34.11,20.55,2.02,685.0,8.334,3.0,5.0,23.0,39.89,0.6553,3.0,0.0,7.16,102.1,0.0707,19.4,80.4,0.8352,High,1
LNP_00117,Hassett2019,DLin-MC3-DMA,DOPE,PEG2000-DSPE,pDNA,HeLa,40.07,37.46,19.47,3.0,539.4,7.799,0.0,6.0,14.0,77.39,0.7058,1.0,2.0,5.98,75.6,0.1644,-30.1,96.9,0.6119,Medium,1
LNP_00118,Billingsley2020,A18-Iso5-2DC18,DSPC,PEG2000-DSG,pDNA,RAW264.7,27.64,47.82,23.41,1.13,585.1,8.863,1.0,4.0,12.0,76.3,0.5466,1.0,2.0,6.12,263.3,0.1892,12.6,73.8,0.5154,Medium,1
LNP_00119,Dahlman2017,Lipid5,DOPE,PEG2000-DMG,saRNA,RAW264.7,37.93,39.77,19.47,2.84,569.8,6.691,3.0,2.0,23.0,65.88,0.5184,0.0,0.0,7.94,91.0,0.3468,-51.6,81.5,0.3625,Medium,0
LNP_00120,Jayaraman2012,FTT5,DSPC,PEG2000-DSG,mRNA,PC3,21.92,44.69,32.0,1.39,424.2,7.741,2.0,3.0,24.0,39.45,0.5668,0.0,2.0,6.44,78.4,0.1826,4.6,69.8,0.5617,Medium,1
LNP_00121,Sabnis2018,OF-02,DOPC,PEG1000-DMG,mRNA,PC3,50.55,26.78,21.91,0.76,593.7,7.771,0.0,3.0,12.0,51.04,0.6784,3.0,2.0,8.46,81.2,0.0661,-3.2,91.8,0.6649,Medium,1
LNP_00122,Miao2020,FTT5,DPPC,PEG2000-DSG,mRNA,HEK293,24.88,55.39,17.81,1.92,801.2,7.636,3.0,2.0,17.0,49.51,0.4347,3.0,0.0,6.46,234.9,0.108,15.0,77.2,0.2817,Low,0
LNP_00123,Lokugamage2019,cKK-E12,DSPE,PEG2000-DSG,pDNA,A549,27.63,46.91,20.34,5.12,692.4,8.941,0.0,8.0,18.0,55.93,0.6778,3.0,2.0,6.94,113.2,0.1185,20.3,89.5,0.6689,Medium,1
LNP_00124,Billingsley2020,A18-Iso5-2DC18,DSPE,PEG1000-DMG,pDNA,Huh7,38.62,41.58,18.93,0.88,599.3,7.442,3.0,4.0,5.0,38.99,0.3611,1.0,2.0,6.97,114.2,0.1865,-29.1,69.9,0.2131,Low,0
LNP_00125,Billingsley2020,Lipid5,DOPC,PEG2000-DMG,pDNA,Huh7,19.46,64.76,13.68,2.09,578.9,6.108,2.0,4.0,10.0,70.54,0.7202,3.0,0.0,8.03,79.7,0.1623,11.6,68.5,0.1232,Low,0
LNP_00126,Maier2013,DODAP,DSPE,PEG2000-DMG,ASO,Jurkat,39.21,40.33,19.42,1.03,544.9,9.321,4.0,8.0,24.0,67.68,0.6543,2.0,0.0,7.34,114.6,0.1343,-20.3,65.6,0.386,Medium,0
LNP_00127,Dahlman2017,DLin-MC3-DMA,DSPC,PEG2000-DSPE,mRNA,HeLa,24.79,64.15,10.36,0.7,918.6,7.203,1.0,7.0,17.0,12.33,0.6096,1.0,2.0,6.95,64.9,0.1179,-4.3,63.1,0.1262,Low,0
LNP_00128,Akinc2008,DODMA,DSPC,PEG2000-DSPE,ASO,HEK293,42.33,35.23,19.71,2.74,735.2,9.142,4.0,4.0,16.0,92.77,0.3269,1.0,0.0,5.68,76.4,0.0965,23.0,79.6,0.2029,Low,0
LNP_00129,Fenton2016,DODMA,DSPC,PEG2000-DSPE,mRNA,Jurkat,49.81,32.12,15.83,2.24,748.3,9.362,4.0,8.0,19.0,27.23,0.6579,0.0,0.0,6.61,75.1,0.1242,-4.3,59.9,0.4754,Medium,0
LNP_00130,Sabnis2018,cKK-E12,DSPE,PEG2000-DMG,saRNA,Huh7,29.29,57.78,11.24,1.68,606.4,10.813,4.0,4.0,13.0,48.92,0.5772,0.0,2.0,7.02,108.6,0.2344,-35.2,94.9,0.3664,Medium,0
LNP_00131,Jayaraman2012,DODAP,DPPC,PEG2000-DSG,siRNA,HeLa,39.79,39.94,19.04,1.23,256.1,9.416,3.0,7.0,6.0,49.1,0.5511,1.0,1.0,7.47,186.7,0.0746,-17.9,80.6,0.5431,Medium,1
LNP_00132,Lokugamage2019,Lipid5,DSPE,PEG2000-DSPE,pDNA,PC3,20.75,51.82,22.75,4.68,749.8,7.874,2.0,2.0,9.0,39.96,0.6987,2.0,1.0,6.52,76.7,0.1695,-41.9,86.5,0.084,Low,0
LNP_00133,Semple2010,DODMA,DSPC,PEG2000-DMG,siRNA,HeLa,14.21,56.34,26.09,3.36,666.2,8.309,1.0,4.0,20.0,55.13,0.4134,2.0,1.0,6.39,107.0,0.1372,1.3,93.1,0.1727,Low,0
LNP_00134,Dahlman2017,FTT5,DOPC,PEG2000-DSPE,pDNA,Jurkat,33.9,57.48,7.13,1.49,699.0,10.374,0.0,4.0,9.0,40.54,0.6492,1.0,0.0,8.05,88.0,0.1034,34.0,76.4,0.0442,Low,0
LNP_00135,Semple2010,cKK-E12,DOPC,PEG2000-DSPE,siRNA,MCF7,46.37,41.33,9.52,2.78,753.4,6.419,4.0,5.0,13.0,32.77,0.6316,2.0,0.0,5.58,38.2,0.1075,-26.6,93.0,0.3789,Medium,0
LNP_00136,Billingsley2020,DODMA,DOPC,PEG2000-DSG,saRNA,Huh7,24.25,49.36,25.0,1.39,393.2,7.16,3.0,5.0,19.0,52.37,0.5306,1.0,0.0,5.96,125.0,0.2398,-7.1,95.6,0.5655,Medium,1
LNP_00137,Miao2020,C12-200,DSPC,PEG1000-DMG,siRNA,MCF7,30.86,49.8,17.32,2.01,756.2,7.973,2.0,2.0,13.0,65.85,0.5688,0.0,1.0,5.92,164.1,0.1507,-16.9,82.5,0.1451,Low,0
LNP_00138,Fenton2016,BAMEA-O16B,DOPC,PEG2000-DSPE,mRNA,MCF7,57.56,26.4,13.64,2.39,808.0,8.602,4.0,7.0,20.0,61.51,0.64,2.0,0.0,5.98,95.7,0.1556,-13.9,84.3,0.5205,Medium,1
LNP_00139,Lokugamage2019,A18-Iso5-2DC18,DPPC,PEG2000-DSPE,mRNA,HEK293,24.98,49.16,25.07,0.79,622.2,6.21,4.0,2.0,19.0,58.45,0.3183,2.0,0.0,5.92,48.8,0.1822,-8.6,80.2,0.2832,Low,0
LNP_00140,Jayaraman2012,C12-200,DSPC,PEG1000-DMG,pDNA,HEK293,24.44,55.58,17.9,2.08,832.4,11.087,1.0,7.0,18.0,72.89,0.6392,1.0,1.0,5.93,138.1,0.1509,6.6,83.8,0.1879,Low,0
LNP_00141,Semple2010,ALC-0315,DOPC,PEG1000-DMG,mRNA,A549,19.36,56.28,22.31,2.04,627.2,8.683,1.0,8.0,20.0,68.59,0.3958,0.0,0.0,7.34,140.3,0.0627,-11.9,85.3,0.8212,High,1
LNP_00142,Fenton2016,DODMA,DSPE,PEG2000-DSPE,mRNA,PC3,27.65,53.78,16.16,2.41,683.6,8.01,1.0,3.0,21.0,89.88,0.5688,2.0,0.0,8.28,55.4,0.0857,-23.0,94.2,0.5662,Medium,1
LNP_00143,Lokugamage2019,ALC-0315,DOPC,PEG1000-DMG,ASO,A549,26.91,50.85,20.34,1.9,571.3,11.051,4.0,8.0,11.0,37.27,0.6312,0.0,2.0,6.79,84.6,0.1137,-32.2,82.5,0.1507,Low,0
LNP_00144,Kauffman2015,OF-02,DOPE,PEG1000-DMG,siRNA,MCF7,22.45,55.85,20.75,0.95,742.6,7.689,4.0,2.0,21.0,34.93,0.538,3.0,1.0,4.91,67.0,0.1226,-7.3,90.6,0.5758,Medium,1
LNP_00145,Sabnis2018,OF-02,DSPE,PEG2000-DMG,mRNA,PC3,34.54,42.32,20.81,2.33,693.0,7.891,1.0,9.0,6.0,71.63,0.4739,0.0,2.0,6.71,62.9,0.1006,29.8,76.3,0.933,High,1
LNP_00146,Miao2020,SM-102,DOPC,PEG2000-DSPE,siRNA,HEK293,18.64,62.65,14.76,3.95,484.0,10.33,3.0,3.0,10.0,76.21,0.5306,2.0,0.0,7.03,106.7,0.2565,-22.7,78.4,0.1445,Low,0
LNP_00147,Kulkarni2019,OF-02,DSPE,PEG2000-DSG,saRNA,PC3,19.34,56.5,22.37,1.78,656.9,5.039,2.0,9.0,24.0,67.1,0.4224,3.0,0.0,6.47,131.1,0.145,-20.7,79.8,0.4132,Medium,0
LNP_00148,Billingsley2020,A18-Iso5-2DC18,DSPC,PEG2000-DSPE,pDNA,HEK293,26.71,44.4,27.67,1.21,771.5,8.156,0.0,8.0,7.0,74.11,0.3991,3.0,0.0,6.3,118.7,0.0935,11.2,69.4,0.8785,High,1
LNP_00149,Semple2010,cKK-E12,DSPE,PEG2000-DMG,mRNA,PC3,35.08,44.44,19.26,1.23,517.2,8.916,4.0,4.0,9.0,39.87,0.5526,2.0,0.0,5.36,77.6,0.2112,-0.8,81.4,0.6569,Medium,1
LNP_00150,Fenton2016,cKK-E12,DOPC,PEG2000-DMG,mRNA,MCF7,37.8,47.1,12.08,3.02,483.8,12.016,3.0,7.0,5.0,77.68,0.521,3.0,2.0,7.71,213.7,0.1426,-32.4,70.2,0.97,High,1
LNP_00151,Dahlman2017,ALC-0315,DSPC,PEG2000-DMG,siRNA,HeLa,21.8,51.78,25.2,1.22,616.4,7.814,1.0,4.0,17.0,63.29,0.6098,0.0,1.0,6.5,146.3,0.3474,-31.5,79.8,0.6933,High,1
LNP_00152,Jayaraman2012,C12-200,DSPE,PEG2000-DSPE,siRNA,PC3,22.57,57.4,19.13,0.91,624.7,7.901,4.0,2.0,21.0,70.67,0.585,2.0,0.0,6.95,31.2,0.1464,2.3,96.1,0.6764,High,1
LNP_00153,Akinc2008,C12-200,DSPE,PEG1000-DMG,pDNA,HeLa,23.39,63.0,10.54,3.08,669.4,7.052,2.0,8.0,18.0,75.42,0.4736,3.0,2.0,6.16,89.5,0.1638,-2.7,87.0,0.0813,Low,0
LNP_00154,Sabnis2018,L319,DSPE,PEG2000-DSPE,mRNA,Jurkat,27.52,43.2,27.81,1.47,836.1,6.94,3.0,3.0,15.0,19.02,0.5826,0.0,1.0,6.06,233.7,0.2246,-10.6,81.2,0.5838,Medium,1
LNP_00155,Hajj2019,Lipid5,DOPE,PEG2000-DSG,ASO,Huh7,42.56,41.49,14.55,1.4,650.7,10.782,2.0,6.0,12.0,56.69,0.6556,1.0,0.0,5.83,61.6,0.2084,8.2,86.4,0.6523,Medium,1
LNP_00156,Billingsley2020,ALC-0315,DSPE,PEG2000-DSG,mRNA,PC3,37.34,40.32,19.66,2.69,637.7,7.431,0.0,4.0,11.0,62.86,0.5632,0.0,2.0,6.05,83.6,0.1459,3.9,77.2,0.2865,Low,0
LNP_00157,Billingsley2020,C12-200,DOPC,PEG1000-DMG,mRNA,PC3,37.63,39.58,20.7,2.09,540.4,6.173,4.0,7.0,14.0,60.73,0.354,1.0,0.0,5.69,111.5,0.1389,0.2,77.4,0.9236,High,1
LNP_00158,Jayaraman2012,BAMEA-O16B,DSPC,PEG2000-DSPE,mRNA,MCF7,22.38,51.76,24.68,1.18,673.1,9.958,3.0,7.0,8.0,87.7,0.3386,2.0,1.0,7.06,83.1,0.0639,-10.4,75.3,0.3747,Medium,0
LNP_00159,Miao2020,SM-102,DOPE,PEG2000-DMG,siRNA,HEK293,34.53,43.66,19.37,2.44,576.9,7.432,0.0,6.0,9.0,52.61,0.7374,1.0,2.0,5.93,124.8,0.0947,-34.3,92.3,0.4848,Medium,0
LNP_00160,Miao2020,DOTAP,DSPC,PEG2000-DSG,mRNA,A549,39.71,43.19,15.05,2.04,815.5,4.273,2.0,3.0,23.0,53.45,0.6214,0.0,0.0,6.44,90.0,0.0977,43.1,75.5,0.2396,Low,0
LNP_00161,Lokugamage2019,BAMEA-O16B,DSPC,PEG1000-DMG,mRNA,HEK293,32.58,44.27,21.0,2.15,583.7,10.307,3.0,6.0,22.0,54.72,0.4605,3.0,1.0,6.16,81.1,0.1791,-13.1,93.4,0.6898,High,1
LNP_00162,Fenton2016,DODMA,DSPE,PEG2000-DSG,mRNA,A549,30.32,41.95,23.87,3.86,594.1,8.165,1.0,5.0,6.0,45.1,0.3403,3.0,2.0,6.61,146.7,0.1834,10.4,74.8,0.5058,Medium,1
LNP_00163,Maier2013,DOTAP,DSPC,PEG1000-DMG,saRNA,RAW264.7,36.98,38.01,23.35,1.66,587.4,10.084,3.0,6.0,19.0,48.58,0.6509,1.0,1.0,5.2,30.5,0.1607,12.6,92.5,0.4804,Medium,0
LNP_00164,Kauffman2015,DODMA,DSPC,PEG2000-DSG,siRNA,HEK293,12.45,62.96,22.32,2.26,624.0,4.754,0.0,5.0,12.0,24.15,0.4887,0.0,1.0,7.0,125.1,0.0945,-13.7,84.3,0.4768,Medium,0
LNP_00165,Hajj2019,IM-23,DOPE,PEG2000-DSG,mRNA,A549,39.12,40.62,16.83,3.43,704.9,10.668,1.0,8.0,10.0,25.02,0.4683,1.0,0.0,5.54,108.8,0.0947,-2.2,98.3,0.4361,Medium,0
LNP_00166,Hassett2019,C12-200,DPPC,PEG2000-DSG,saRNA,PC3,28.69,51.15,17.36,2.81,712.8,9.534,4.0,5.0,22.0,93.5,0.3822,3.0,0.0,6.03,205.6,0.1512,1.9,83.7,0.0826,Low,0
LNP_00167,Billingsley2020,DOTAP,DSPC,PEG2000-DSG,pDNA,Huh7,31.75,45.71,21.1,1.44,757.1,6.048,2.0,4.0,8.0,45.54,0.5059,1.0,2.0,6.34,95.2,0.0873,18.7,78.2,0.2086,Low,0
LNP_00168,Billingsley2020,FTT5,DSPC,PEG1000-DMG,mRNA,Huh7,18.07,49.86,30.21,1.86,477.9,9.857,2.0,2.0,5.0,72.95,0.5597,2.0,1.0,6.46,76.2,0.0599,2.0,88.4,0.737,High,1
LNP_00169,Semple2010,L319,DSPE,PEG2000-DSPE,pDNA,RAW264.7,17.18,61.16,18.86,2.79,644.6,10.511,1.0,7.0,5.0,74.56,0.4226,3.0,2.0,6.49,91.5,0.0583,9.3,86.6,0.6137,Medium,1
LNP_00170,Semple2010,DOTAP,DPPC,PEG2000-DSG,pDNA,RAW264.7,32.88,41.42,24.52,1.19,707.4,7.837,3.0,5.0,16.0,62.84,0.616,2.0,1.0,7.87,105.1,0.1535,-1.5,76.0,0.603,Medium,1
LNP_00171,Sabnis2018,cKK-E12,DSPC,PEG2000-DMG,siRNA,Huh7,45.82,36.32,16.35,1.5,694.0,7.276,1.0,4.0,9.0,-20.35,0.5345,1.0,0.0,5.74,100.5,0.2047,-12.5,85.5,0.8797,High,1
LNP_00172,Hassett2019,cKK-E12,DPPC,PEG2000-DSPE,siRNA,PC3,31.01,47.12,20.13,1.74,901.3,7.576,3.0,4.0,10.0,50.94,0.4682,2.0,1.0,6.17,52.0,0.1776,-10.0,91.0,0.7063,High,1
LNP_00173,Fenton2016,ALC-0315,DOPC,PEG1000-DMG,siRNA,Huh7,38.61,34.62,25.61,1.16,628.5,6.209,3.0,7.0,12.0,40.91,0.5776,0.0,2.0,6.75,123.9,0.0989,6.5,77.1,0.8077,High,1
LNP_00174,Maier2013,cKK-E12,DSPE,PEG1000-DMG,mRNA,PC3,38.31,37.84,20.89,2.96,464.0,10.359,0.0,6.0,12.0,27.59,0.3879,1.0,1.0,7.31,72.3,0.1819,-10.8,56.4,0.0628,Low,0
LNP_00175,Maier2013,DODAP,DSPC,PEG1000-DMG,siRNA,HEK293,7.94,66.14,23.64,2.29,813.1,8.987,1.0,3.0,22.0,41.76,0.628,2.0,0.0,6.0,70.1,0.1376,-35.7,83.8,0.3015,Low,0
LNP_00176,Billingsley2020,OF-02,DOPC,PEG1000-DMG,siRNA,RAW264.7,21.46,54.05,23.65,0.84,719.5,12.174,4.0,4.0,7.0,36.47,0.544,0.0,2.0,4.45,107.4,0.2307,-1.7,83.9,0.1193,Low,0
LNP_00177,Lokugamage2019,IM-23,DOPE,PEG1000-DMG,mRNA,HeLa,42.51,38.82,16.52,2.15,739.4,9.615,1.0,8.0,18.0,72.64,0.623,1.0,2.0,6.77,141.9,0.1952,-6.3,81.4,0.9518,High,1
LNP_00178,Kulkarni2019,SM-102,DSPC,PEG2000-DMG,siRNA,A549,16.81,58.19,22.6,2.4,703.0,4.691,3.0,2.0,9.0,54.69,0.4061,1.0,0.0,7.23,55.0,0.0932,-16.3,54.4,0.2759,Low,0
LNP_00179,Hassett2019,L319,DOPE,PEG1000-DMG,mRNA,A549,46.42,38.88,11.71,2.99,815.5,10.774,0.0,4.0,16.0,76.12,0.5619,1.0,1.0,6.89,154.2,0.2171,-25.8,96.1,0.4007,Medium,0
LNP_00180,Kauffman2015,BAMEA-O16B,DSPC,PEG2000-DMG,saRNA,MCF7,19.23,53.75,24.82,2.2,568.3,3.777,4.0,8.0,10.0,56.63,0.4837,1.0,0.0,5.83,69.0,0.2049,3.5,93.1,0.4637,Medium,0
LNP_00181,Maier2013,BAMEA-O16B,DOPE,PEG2000-DMG,mRNA,MCF7,28.36,46.88,22.36,2.4,615.1,4.838,3.0,5.0,10.0,24.85,0.6416,1.0,2.0,5.62,179.1,0.1962,-14.0,80.6,0.4813,Medium,0
LNP_00182,Maier2013,Lipid5,DPPC,PEG2000-DSG,mRNA,Jurkat,21.93,55.31,20.52,2.24,440.2,9.486,0.0,7.0,15.0,42.13,0.5204,0.0,1.0,6.64,77.8,0.0993,-4.4,52.5,0.1745,Low,0
LNP_00183,Lokugamage2019,OF-02,DPPC,PEG2000-DMG,mRNA,Jurkat,16.58,54.44,25.08,3.9,876.4,8.281,2.0,4.0,8.0,122.13,0.5561,1.0,0.0,6.02,123.9,0.0894,-17.9,72.3,0.4556,Medium,0
LNP_00184,Billingsley2020,L319,DOPE,PEG2000-DMG,siRNA,RAW264.7,31.44,48.63,18.52,1.42,824.4,5.574,0.0,7.0,15.0,36.58,0.7293,0.0,0.0,6.53,115.7,0.096,-34.6,79.7,0.7003,High,1
LNP_00185,Dahlman2017,DODMA,DOPC,PEG2000-DMG,mRNA,PC3,36.36,40.81,21.24,1.59,728.2,9.021,1.0,2.0,17.0,62.46,0.4089,2.0,0.0,5.99,57.9,0.3225,28.4,88.3,0.5967,Medium,1
LNP_00186,Dahlman2017,ALC-0315,DSPE,PEG2000-DMG,mRNA,MCF7,43.98,37.03,15.85,3.14,634.6,8.752,2.0,2.0,23.0,79.54,0.5545,3.0,1.0,7.22,80.0,0.2701,-23.3,94.0,0.7233,High,1
LNP_00187,Lokugamage2019,C12-200,DOPE,PEG2000-DSPE,mRNA,A549,27.39,49.98,19.56,3.08,612.5,5.878,1.0,3.0,12.0,91.59,0.5026,1.0,1.0,6.7,184.6,0.125,7.1,82.8,0.6373,Medium,1
LNP_00188,Semple2010,A18-Iso5-2DC18,DSPE,PEG2000-DMG,mRNA,RAW264.7,46.32,28.17,24.7,0.81,718.4,8.186,0.0,8.0,14.0,86.77,0.3482,1.0,0.0,5.01,128.2,0.2144,-14.9,76.6,0.0713,Low,0
LNP_00189,Fenton2016,BAMEA-O16B,DPPC,PEG2000-DMG,mRNA,A549,23.0,46.89,28.69,1.42,543.6,10.985,1.0,5.0,9.0,38.93,0.5335,2.0,2.0,6.26,178.1,0.1053,19.8,79.6,0.4407,Medium,0
LNP_00190,Jayaraman2012,FTT5,DPPC,PEG2000-DMG,mRNA,A549,36.27,47.52,15.4,0.81,692.7,6.968,4.0,9.0,19.0,48.43,0.6255,3.0,0.0,6.28,89.7,0.1014,-2.6,97.4,0.7194,High,1
LNP_00191,Sabnis2018,DOTAP,DSPE,PEG1000-DMG,pDNA,RAW264.7,32.24,46.74,16.85,4.17,720.2,6.867,0.0,7.0,9.0,41.9,0.3942,0.0,2.0,5.74,79.7,0.1931,-21.2,82.7,0.2135,Low,0
LNP_00192,Lokugamage2019,IM-23,DPPC,PEG2000-DSG,mRNA,A549,37.85,47.43,10.26,4.46,500.6,6.137,0.0,3.0,10.0,62.1,0.2917,3.0,0.0,7.47,143.6,0.0966,1.5,58.0,0.4454,Medium,0
LNP_00193,Billingsley2020,L319,DOPE,PEG2000-DMG,siRNA,Jurkat,35.43,46.2,16.9,1.47,344.7,10.224,3.0,3.0,18.0,22.77,0.602,1.0,0.0,7.04,70.4,0.3643,-0.9,66.4,0.6159,Medium,1
LNP_00194,Miao2020,DODMA,DOPC,PEG2000-DSG,mRNA,Huh7,39.47,34.83,23.57,2.14,765.0,8.327,0.0,3.0,20.0,52.55,0.5199,1.0,1.0,7.43,54.6,0.07,10.3,87.9,0.2781,Low,0
LNP_00195,Patel2017,OF-02,DOPC,PEG2000-DSG,saRNA,A549,21.16,49.89,26.0,2.96,608.7,9.357,4.0,2.0,21.0,64.25,0.5713,0.0,1.0,7.17,117.1,0.1601,-36.1,93.5,0.8336,High,1
LNP_00196,Jayaraman2012,OF-02,DOPC,PEG2000-DSG,siRNA,MCF7,42.71,44.83,10.7,1.75,641.2,8.841,0.0,2.0,18.0,31.25,0.5098,3.0,1.0,7.94,69.5,0.1499,3.6,95.2,0.5342,Medium,1
LNP_00197,Miao2020,SM-102,DOPE,PEG1000-DMG,pDNA,Jurkat,31.15,53.01,14.8,1.04,625.0,9.049,4.0,2.0,11.0,70.06,0.6509,3.0,2.0,5.7,173.9,0.1179,-14.0,73.8,0.4166,Medium,0
LNP_00198,Sabnis2018,FTT5,DSPC,PEG2000-DMG,saRNA,MCF7,24.67,48.88,22.96,3.49,778.0,8.003,3.0,6.0,12.0,39.8,0.4928,0.0,2.0,6.25,142.4,0.1111,-16.5,95.7,0.6099,Medium,1
LNP_00199,Lokugamage2019,FTT5,DOPE,PEG2000-DMG,mRNA,HeLa,26.47,50.23,22.56,0.73,803.3,7.596,2.0,2.0,22.0,48.72,0.6309,3.0,1.0,5.47,96.4,0.0597,10.3,60.6,0.178,Low,0
LNP_00200,Hassett2019,L319,DSPC,PEG1000-DMG,mRNA,PC3,40.16,43.28,15.23,1.34,654.9,8.358,1.0,2.0,10.0,65.79,0.578,0.0,2.0,6.91,80.1,0.1616,1.6,77.7,0.1002,Low,0
LNP_00201,Hajj2019,ALC-0315,DPPC,PEG2000-DSPE,siRNA,A549,39.05,43.8,14.93,2.23,586.8,8.884,3.0,5.0,24.0,46.08,0.6853,2.0,2.0,6.56,89.4,0.1358,16.5,88.2,0.4995,Medium,0
LNP_00202,Lokugamage2019,A18-Iso5-2DC18,DOPC,PEG1000-DMG,ASO,HEK293,4.94,63.03,26.8,5.23,589.1,7.329,1.0,5.0,18.0,70.78,0.4118,1.0,1.0,5.68,131.1,0.1419,-26.0,76.1,0.0251,Low,0
LNP_00203,Miao2020,IM-23,DOPE,PEG2000-DSG,mRNA,Jurkat,19.68,65.4,13.62,1.31,693.0,10.37,4.0,3.0,21.0,46.93,0.7023,3.0,1.0,4.8,82.0,0.1026,-25.8,83.9,0.5096,Medium,1
LNP_00204,Fenton2016,SM-102,DSPC,PEG2000-DSG,pDNA,Huh7,15.98,60.01,19.77,4.24,591.6,7.132,3.0,8.0,6.0,47.68,0.5747,2.0,1.0,7.0,210.4,0.1738,-25.3,80.7,0.0651,Low,0
LNP_00205,Dahlman2017,Lipid5,DOPE,PEG2000-DSG,siRNA,Huh7,26.23,49.69,21.94,2.15,514.4,9.359,3.0,4.0,10.0,100.02,0.4711,3.0,0.0,7.24,39.1,0.1185,-3.2,78.3,0.3283,Low,0
LNP_00206,Fenton2016,FTT5,DSPC,PEG2000-DSG,saRNA,MCF7,26.08,46.58,26.54,0.8,586.9,8.649,4.0,7.0,24.0,37.06,0.4888,1.0,2.0,7.52,118.4,0.0936,21.7,82.1,0.4572,Medium,0
LNP_00207,Miao2020,ALC-0315,DSPE,PEG2000-DSG,mRNA,PC3,41.63,33.19,22.32,2.87,480.9,7.334,2.0,8.0,7.0,48.74,0.6015,0.0,0.0,5.53,164.5,0.1186,-1.5,61.7,0.3867,Medium,0
LNP_00208,Fenton2016,L319,DPPC,PEG2000-DSG,pDNA,Huh7,32.01,51.7,15.5,0.79,786.7,7.051,2.0,8.0,10.0,61.14,0.5164,1.0,1.0,6.81,98.8,0.2858,7.5,81.9,0.2047,Low,0
